what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427245378057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427245391228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.helpContents",1427245402527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427245402652
started,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.200.v20100503,"org.eclipse.equinox.jsp.jasper.registry",1427245402730
started,bundle,org.eclipse.equinox.jsp.jasper,1.0.300.v20110502,"org.eclipse.equinox.jsp.jasper",1427245402746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427245407172
opened,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1427245410179
activated,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1427245410226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.help.helpSearch",1427245410288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427245415336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427245418396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427245438847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427247905982
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427247907952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427247914860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427247916131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427247917040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248278673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248285891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248326864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427248340756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427249040953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427249057727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427249263143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427249268970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427249270939
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427249272077
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1427249276717
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1427249276740
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1427249276749
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1427249276767
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1427249276782
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1427249276801
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1427249276801
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1427249276801
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1427249276801
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1427249276819
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1427249276819
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1427249276819
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1427249276819
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1427249276819
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1427249276819
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1427249276962
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1427249276964
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1427249276965
stopped,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1427249277003
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1427249277027
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1427249277029
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1427249277056
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1427249277170
stopped,bundle,org.eclipse.egit.mylyn.ui,1.3.0.201202151440-r,"org.eclipse.egit.mylyn.ui",1427249277307
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1427249277397
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1427249277397
