what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239176675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239181049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239181838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239186301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239188021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239193287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239195528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239195662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239203367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239211922
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239213570
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239219020
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239228186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239231161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239236037
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239238393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427239239740
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239251672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239254289
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239255745
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1427239263409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239264991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239279372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239301100
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239301227
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239328347
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239354155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427239354803
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239361905
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239363029
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239364364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1427239380835
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239382718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427239386959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239389305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239390787
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427239392748
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239394422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239417814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239418002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239420603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239420777
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239430621
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239436269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427239444915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239451436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239453553
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239473846
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239477246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427239479437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239485196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239485321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239489784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427239489925
