what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1426826851889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426826867333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426826868844
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426826868878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426826885674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426826907270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426826952098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426826962470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426826964867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426826978163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426826987639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426827001699
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1426827005071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426827005086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426827020984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426827023203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426827023719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426827024273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426827025047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426827025532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426827026002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426827069331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426827076526
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426827095519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426827098477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426827103262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426827150481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426827152974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426827236872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426827283418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426872757968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426872764067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426872767423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426872769701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426872772403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426872773186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426872774950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426872785946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426873072315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426873073630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426873093590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426873116925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426873118003
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426873140167
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1426873142342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426873152711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426873156729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426873161052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426873166430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426873177172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426873179484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426873185672
